0.2,54.5981500331442,0.0745152769758455,0.630716771230205,55.6125003570162,0.000878471581015726,45.9308428645622,39.1905976999732
0.2,41.9652588295191,0.144754641388511,0.348500538698186,55.6239956938196,0.0105637171394109,45.5664947936749,38.9462201437907
0.2,32.2553593401874,0.151781717086294,0.325344022703565,56.1816442076845,0.0180533461881081,45.3751443256155,38.6908698515231
0.2,24.792131281525,0.226311844719615,0.139619737485823,54.9508210243948,0.0412241579129024,44.7330851474686,37.546637944551
0.2,19.0557410009868,0.323348892587534,0.0322746528312479,52.5828093016477,0.0837443795772533,43.5099074254334,36.2147275347116
0.2,14.6466336828123,0.358350098979516,0.0169163769865661,50.433268425268,0.116730935366048,42.8616349382981,35.5041938821466
0.2,11.2577032941087,0.38465115758936,0.00993544399009414,48.0399929363688,0.145294216691032,42.388232368205,34.717702418678
0.2,8.65290183415389,0.400289294374583,0.00709444270685397,45.8628651946906,0.169574265205739,42.1436640022733,34.0193675872464
0.2,6.65079796433127,0.406452721900082,0.00618547418352688,44.2280007038681,0.18829830455812,42.1291218892191,33.7812468321273
0.2,5.11193983361284,0.408173155063965,0.00595053413341592,42.9625954019286,0.201352292491822,42.2400333180509,33.6872978547881
0.2,3.929141886827,0.410040698664225,0.00570431164535168,42.002080166817,0.210112654120686,42.3282318954218,33.789911073259
0.2,3.02001910611447,0.410687673412389,0.00562110229246977,41.259368907635,0.216896238036088,42.4356181634693,33.8696637760365
0.2,2.32124867566485,0.407938679242905,0.00598209071542544,40.7586884789943,0.220787219082151,42.6216993893419,33.9880629317291
0.2,1.78415937944453,0.407193243164007,0.00608338119457782,40.360379250249,0.224303015034108,42.7310792159045,33.9793781146926
0.2,1.37134152175581,0.405830898464064,0.00627234753351797,40.068034606064,0.226537589693902,42.842201831533,34.0543669469862
0.2,1.0540412425918,0.406250618196715,0.00621359435985425,39.7444927130243,0.228934353474978,42.8950391989092,34.0866218297772
0.2,0.810157734932427,0.405965531467623,0.00625344908130728,39.5130178806208,0.230487741842982,42.9548217435429,34.1263554748913
0.2,0.62270386484775,0.405745362488686,0.00628437994329073,39.3645198509644,0.231602138091573,42.9967566067738,34.1402142046802
0.2,0.478622972511232,0.405628910732508,0.00630079347361027,39.2425750865589,0.232457772481393,43.0284355645255,34.1523508236038
0.2,0.367879441171442,0.405603571321319,0.00630436990914555,39.1483887002895,0.233209362397033,43.0516900132029,34.1592983628997
0.36,54.5981500331442,,,55.5828571428572,-3.56130867310098e-17,45.9737938661688,39.2120779220779
0.36,41.9652588295191,,,55.5828571428572,-3.56130867310098e-17,45.9737938661688,39.2120779220779
0.36,32.2553593401874,0.118588211979982,0.443265300547686,55.5782654410825,0.000407554354413337,45.9539933782846,39.1863920366908
0.36,24.792131281525,0.114129550513534,0.46071437343086,55.6446434276466,0.00780538137793454,45.6873588631073,39.0463890950305
0.36,19.0557410009868,0.143674485241151,0.352147351691377,56.1545145818743,0.0177475509393747,45.4167783560721,38.7248707326771
0.36,14.6466336828123,0.222775491100063,0.14607892246513,55.0424272958275,0.0420662329227745,44.7468504709516,37.5935155366262
0.36,11.2577032941087,0.311880860541313,0.0393082080843376,52.4851130177386,0.0860074091106082,43.6160153002131,36.2270143985424
0.36,8.65290183415389,0.357750112271044,0.017114740308703,49.7114465793923,0.126920394939768,42.8511692426985,35.2809472913391
0.36,6.65079796433127,0.361181303311329,0.0160063747843915,48.0941893294639,0.145972207746515,42.8590899655365,35.0593726110589
0.36,5.11193983361284,0.364466567307041,0.0150027368170337,45.9648698709465,0.163205453919292,42.9988897403738,34.605863566373
0.36,3.929141886827,0.379671746746901,0.0110242460397602,43.8955237199613,0.184884081158749,42.9034099523262,34.277320935373
0.36,3.02001910611447,0.39294788875132,0.00832594708325945,42.5947298772651,0.200915571261747,42.7491077560218,33.976152828161
